truckid,latitude,longitude,city
A75,38.805462,-123.017223,Cloverdale
A61,39.409608,-123.355566,Willits
A5,35.098865,-120.612393,Oceano
A69,36.746842,-119.772587,Fresno
A1,34.579434,-118.116461,Palmdale
A27,34.136119,-117.865339,Glendora
A89,35.098865,-120.612393,Oceano
A79,37.941325,-122.484704,San Quentin
A53,38.161861,-121.611621,Isleton
A2,36.471865,-6.196595,San Fernando
A66,39.017396,-122.057748,Arbuckle
A80,39.409608,-123.355566,Willits
A42,32.715329,-117.157255,San Diego
A89,39.017396,-122.057748,Arbuckle
A65,38.440467,-122.714431,Santa Rosa
A50,38.440467,-122.714431,Santa Rosa
A56,37.941325,-122.484704,San Quentin
A52,37.941325,-122.484704,San Quentin
A8,37.962146,-122.345526,San Pablo
A14,38.161861,-121.611621,Isleton
A84,40.563763,-122.238892,Palo Cedro
A24,38.297538,-122.286865,Napa
A63,32.61768,-116.187424,Jacumba
A38,39.409608,-123.355566,Willits
A39,38.440467,-122.714431,Santa Rosa
A46,36.977173,-121.899402,Aptos
A4,39.230151,-121.136075,Rough and Ready
A46,34.500831,-117.185876,Apple Valley
A78,38.130197,-121.272447,Lodi
A57,40.58654,-122.391675,Redding
A64,38.440467,-122.714431,Santa Rosa
A25,37.957702,-121.29078,Stockton
A71,39.017396,-122.057748,Arbuckle
A87,37.957702,-121.29078,Stockton
A71,38.805462,-123.017223,Cloverdale
A77,37.962146,-122.345526,San Pablo
A81,39.409608,-123.355566,Willits
A39,38.440467,-122.714431,Santa Rosa
A80,38.440467,-122.714431,Santa Rosa
A27,39.145725,-121.591355,Marysville
A37,34.435829,-119.827639,Goleta
A12,38.716687,-121.364422,Antelope
A57,34.500831,-117.185876,Apple Valley
A32,34.579434,-118.116461,Palmdale
A98,32.61768,-116.187424,Jacumba
A40,38.440467,-122.714431,Santa Rosa
A17,38.36408,-122.524149,Glen Ellen
A11,38.440467,-122.714431,Santa Rosa
A85,38.440467,-122.714431,Santa Rosa
A40,32.811161,-115.380264,Holtville
A32,38.716687,-121.364422,Antelope
A33,34.020011,-117.949508,La Puente
A49,39.150171,-123.207783,Ukiah
A91,34.500831,-117.185876,Apple Valley
A84,38.440467,-122.714431,Santa Rosa
A6,34.106676,-117.806726,San Dimas
A99,37.77493,-122.419416,San Francisco
A61,40.563763,-122.238892,Palo Cedro
A91,39.409608,-123.355566,Willits
A92,40.563763,-122.238892,Palo Cedro
A79,32.61768,-116.187424,Jacumba
A62,38.716687,-121.364422,Antelope
A88,38.440467,-122.714431,Santa Rosa
A50,38.440467,-122.714431,Santa Rosa
A37,40.761243,-123.994778,Kneeland
A6,34.435829,-119.827639,Goleta
A23,34.136119,-117.865339,Glendora
A34,40.563763,-122.238892,Palo Cedro
A54,37.962146,-122.345526,San Pablo
A29,34.435829,-119.827639,Goleta
A18,33.846404,-118.046731,La Palma
A23,39.230151,-121.136075,Rough and Ready
A1,38.297538,-122.286865,Napa
A4,37.77493,-122.419416,San Francisco
A52,32.811161,-115.380264,Holtville
A94,38.440467,-122.714431,Santa Rosa
A84,39.409608,-123.355566,Willits
A63,34.579434,-118.116461,Palmdale
A70,34.106676,-117.806726,San Dimas
A24,38.297538,-122.286865,Napa
A24,38.440467,-122.714431,Santa Rosa
A44,33.683947,-117.794694,Irvine
A71,38.805462,-123.017223,Cloverdale
A28,39.017396,-122.057748,Arbuckle
A54,36.746842,-119.772587,Fresno
A89,37.968812,-121.668008,Knightsen
A92,39.409608,-123.355566,Willits
A55,34.579434,-118.116461,Palmdale
A29,37.441883,-122.143019,Palo Alto
A6,37.941325,-122.484704,San Quentin
A17,39.409608,-123.355566,Willits
A16,36.977173,-121.899402,Aptos
A87,34.020011,-117.949508,La Puente
A31,35.373292,-119.018712,Bakersfield
A35,37.962146,-122.345526,San Pablo
A92,37.962146,-122.345526,San Pablo
A85,39.017396,-122.057748,Arbuckle
A29,34.106676,-117.806726,San Dimas
A41,37.941325,-122.484704,San Quentin
A7,33.663357,-116.310009,La Quinta
A92,36.746842,-119.772587,Fresno
A16,37.962146,-122.345526,San Pablo
A31,34.136119,-117.865339,Glendora
A22,33.743076,-117.109197,Homeland
A29,38.752124,-121.288006,Roseville
A47,39.017396,-122.057748,Arbuckle
A54,39.230151,-121.136075,Rough and Ready
A47,37.005782,-121.568275,Gilroy
A33,37.441883,-122.143019,Palo Alto
A62,37.77493,-122.419416,San Francisco
A70,38.440467,-122.714431,Santa Rosa
A13,37.957702,-121.29078,Stockton
A37,37.441883,-122.143019,Palo Alto
A87,38.440467,-122.714431,Santa Rosa
A91,34.500831,-117.185876,Apple Valley
A49,38.440467,-122.714431,Santa Rosa
A81,38.440467,-122.714431,Santa Rosa
A16,38.440467,-122.714431,Santa Rosa
A7,38.799703,-121.720574,Knights Landing
A19,39.230151,-121.136075,Rough and Ready
A33,34.435829,-119.827639,Goleta
A23,37.484938,-119.966284,Mariposa
A43,38.716687,-121.364422,Antelope
A18,38.161861,-121.611621,Isleton
A36,38.440467,-122.714431,Santa Rosa
A68,33.846404,-118.046731,La Palma
A23,39.409608,-123.355566,Willits
A2,34.106676,-117.806726,San Dimas
A79,33.19587,-117.379483,Oceanside
A27,37.962146,-122.345526,San Pablo
A46,36.746842,-119.772587,Fresno
A46,36.977173,-121.899402,Aptos
A27,38.716687,-121.364422,Antelope
A38,34.500831,-117.185876,Apple Valley
A60,34.435829,-119.827639,Goleta
A73,38.440467,-122.714431,Santa Rosa
A8,38.440467,-122.714431,Santa Rosa
A2,32.61768,-116.187424,Jacumba
A67,39.409608,-123.355566,Willits
A78,34.579434,-118.116461,Palmdale
A67,37.957702,-121.29078,Stockton
A35,38.716687,-121.364422,Antelope
A59,37.639097,-120.996878,Modesto
A46,38.40765,-122.947713,Occidental
A57,34.500831,-117.185876,Apple Valley
A52,38.440467,-122.714431,Santa Rosa
A62,38.440467,-122.714431,Santa Rosa
A64,39.409608,-123.355566,Willits
A99,37.957702,-121.29078,Stockton
A26,33.663357,-116.310009,La Quinta
A34,33.663357,-116.310009,La Quinta
A80,40.58654,-122.391675,Redding
A19,39.230151,-121.136075,Rough and Ready
A51,38.130197,-121.272447,Lodi
A35,39.409608,-123.355566,Willits
A15,32.715329,-117.157255,San Diego
A42,39.409608,-123.355566,Willits
A55,38.716687,-121.364422,Antelope
A55,32.715329,-117.157255,San Diego
A57,38.440467,-122.714431,Santa Rosa
A14,38.161861,-121.611621,Isleton
A68,38.440467,-122.714431,Santa Rosa
A58,37.962146,-122.345526,San Pablo
A32,41.526509,-124.038407,Klamath
A57,35.373292,-119.018712,Bakersfield
A80,38.161861,-121.611621,Isleton
A93,37.968812,-121.668008,Knightsen
A46,36.746842,-119.772587,Fresno
A23,32.715329,-117.157255,San Diego
A34,36.977173,-121.899402,Aptos
A56,40.761243,-123.994778,Kneeland
A1,35.098865,-120.612393,Oceano
A48,33.683947,-117.794694,Irvine
A7,34.44805,-119.242889,Ojai
A41,40.761243,-123.994778,Kneeland
A22,33.846404,-118.046731,La Palma
A59,33.846404,-118.046731,La Palma
A47,36.852455,-121.401602,Hollister
A12,37.77493,-122.419416,San Francisco
A69,36.977173,-121.899402,Aptos
A12,34.953034,-120.435719,Santa Maria
A87,38.161861,-121.611621,Isleton
A61,38.440467,-122.714431,Santa Rosa
A61,38.799703,-121.720574,Knights Landing
A67,38.716687,-121.364422,Antelope
A18,37.957702,-121.29078,Stockton
A32,34.579434,-118.116461,Palmdale
A52,38.805462,-123.017223,Cloverdale
A84,36.977173,-121.899402,Aptos
A34,40.58654,-122.391675,Redding
A79,37.441883,-122.143019,Palo Alto
A72,34.500831,-117.185876,Apple Valley
A46,36.746842,-119.772587,Fresno
A48,34.435829,-119.827639,Goleta
A18,38.161861,-121.611621,Isleton
A51,39.017396,-122.057748,Arbuckle
A47,38.440467,-122.714431,Santa Rosa
A46,37.962146,-122.345526,San Pablo
A49,37.77493,-122.419416,San Francisco
A18,37.957702,-121.29078,Stockton
A19,39.230151,-121.136075,Rough and Ready
A66,34.106676,-117.806726,San Dimas
A99,39.150171,-123.207783,Ukiah
A68,37.957702,-121.29078,Stockton
A19,36.977173,-121.899402,Aptos
A96,36.977173,-121.899402,Aptos
A25,39.017396,-122.057748,Arbuckle
A92,32.715329,-117.157255,San Diego
A73,32.715329,-117.157255,San Diego
A45,38.440467,-122.714431,Santa Rosa
A56,32.61768,-116.187424,Jacumba
A15,38.799703,-121.720574,Knights Landing
A76,38.161861,-121.611621,Isleton
A82,34.019454,-118.491191,Santa Monica
A8,39.145725,-121.591355,Marysville
A93,37.639097,-120.996878,Modesto
A90,33.683947,-117.794694,Irvine
A45,39.409608,-123.355566,Willits
A52,38.36408,-122.524149,Glen Ellen
A84,38.440467,-122.714431,Santa Rosa
A62,38.440467,-122.714431,Santa Rosa
A26,38.019366,-122.134132,Martinez
A83,34.020011,-117.949508,La Puente
A31,38.440467,-122.714431,Santa Rosa
A64,37.441883,-122.143019,Palo Alto
A31,37.77493,-122.419416,San Francisco
A86,41.526509,-124.038407,Klamath
A65,32.715329,-117.157255,San Diego
A27,35.373292,-119.018712,Bakersfield
A81,38.440467,-122.714431,Santa Rosa
A55,34.579434,-118.116461,Palmdale
A12,39.409608,-123.355566,Willits
A78,38.693723,-119.779683,Markleeville
A90,38.440467,-122.714431,Santa Rosa
A82,33.846404,-118.046731,La Palma
A84,38.799703,-121.720574,Knights Landing
A75,38.36408,-122.524149,Glen Ellen
A25,39.409608,-123.355566,Willits
A48,33.683947,-117.794694,Irvine
A42,36.977173,-121.899402,Aptos
A29,38.805462,-123.017223,Cloverdale
A44,33.683947,-117.794694,Irvine
A1,39.017396,-122.057748,Arbuckle
A1,41.526509,-124.038407,Klamath
A87,37.441883,-122.143019,Palo Alto
A69,38.440467,-122.714431,Santa Rosa
A97,38.440467,-122.714431,Santa Rosa
A10,34.435829,-119.827639,Goleta
A8,38.440467,-122.714431,Santa Rosa
A62,36.852455,-121.401602,Hollister
A77,37.77493,-122.419416,San Francisco
A80,39.409608,-123.355566,Willits
A5,37.005782,-121.568275,Gilroy
A75,32.811161,-115.380264,Holtville
A73,35.373292,-119.018712,Bakersfield
A20,38.440467,-122.714431,Santa Rosa
A63,34.019454,-118.491191,Santa Monica
A51,38.297538,-122.286865,Napa
A50,39.230151,-121.136075,Rough and Ready
A3,40.58654,-122.391675,Redding
A19,36.746842,-119.772587,Fresno
A72,34.44805,-119.242889,Ojai
A2,39.017396,-122.057748,Arbuckle
A10,39.409608,-123.355566,Willits
A28,41.526509,-124.038407,Klamath
A58,38.440467,-122.714431,Santa Rosa
A60,37.441883,-122.143019,Palo Alto
A58,34.136119,-117.865339,Glendora
A47,38.297538,-122.286865,Napa
A97,35.098865,-120.612393,Oceano
A47,39.017396,-122.057748,Arbuckle
A47,39.017396,-122.057748,Arbuckle
A22,38.019366,-122.134132,Martinez
A92,34.500831,-117.185876,Apple Valley
A66,38.716687,-121.364422,Antelope
A15,36.977173,-121.899402,Aptos
A19,38.440467,-122.714431,Santa Rosa
A70,36.977173,-121.899402,Aptos
A43,36.852455,-121.401602,Hollister
A15,35.373292,-119.018712,Bakersfield
A73,37.484938,-119.966284,Mariposa
A1,34.106676,-117.806726,San Dimas
A99,38.019366,-122.134132,Martinez
A38,38.440467,-122.714431,Santa Rosa
A31,37.77493,-122.419416,San Francisco
A12,37.77493,-122.419416,San Francisco
A61,32.715329,-117.157255,San Diego
A23,34.500831,-117.185876,Apple Valley
A91,38.440467,-122.714431,Santa Rosa
A3,34.500831,-117.185876,Apple Valley
A67,38.716687,-121.364422,Antelope
A88,34.500831,-117.185876,Apple Valley
A80,38.440467,-122.714431,Santa Rosa
A73,36.746842,-119.772587,Fresno
A13,39.409608,-123.355566,Willits
A29,34.435829,-119.827639,Goleta
A95,34.500831,-117.185876,Apple Valley
A87,37.441883,-122.143019,Palo Alto
A10,40.761243,-123.994778,Kneeland
A44,39.409608,-123.355566,Willits
A72,33.743076,-117.109197,Homeland
A80,40.563763,-122.238892,Palo Cedro
A38,39.409608,-123.355566,Willits
A66,37.639097,-120.996878,Modesto
A18,33.846404,-118.046731,La Palma
A3,38.019366,-122.134132,Martinez
A39,38.440467,-122.714431,Santa Rosa
A47,34.106676,-117.806726,San Dimas
A89,37.77493,-122.419416,San Francisco
A94,32.61768,-116.187424,Jacumba
A73,36.746842,-119.772587,Fresno
A58,38.440467,-122.714431,Santa Rosa
A98,38.716687,-121.364422,Antelope
A59,38.440467,-122.714431,Santa Rosa
A33,34.354166,-119.059271,Santa Paula
A11,38.799703,-121.720574,Knights Landing
A23,37.962146,-122.345526,San Pablo
A10,34.435829,-119.827639,Goleta
A36,38.716687,-121.364422,Antelope
A11,38.440467,-122.714431,Santa Rosa
A20,37.639097,-120.996878,Modesto
A93,38.440467,-122.714431,Santa Rosa
A3,38.440467,-122.714431,Santa Rosa
A9,38.297538,-122.286865,Napa
A41,34.354166,-119.059271,Santa Paula
A78,38.716687,-121.364422,Antelope
A41,34.500831,-117.185876,Apple Valley
A2,37.941325,-122.484704,San Quentin
A52,34.106676,-117.806726,San Dimas
A43,38.440467,-122.714431,Santa Rosa
A59,34.019454,-118.491191,Santa Monica
A88,34.500831,-117.185876,Apple Valley
A98,38.805462,-123.017223,Cloverdale
A15,34.500831,-117.185876,Apple Valley
A80,40.563763,-122.238892,Palo Cedro
A22,40.58654,-122.391675,Redding
A100,36.746842,-119.772587,Fresno
A63,33.846404,-118.046731,La Palma
A36,39.409608,-123.355566,Willits
A33,34.500831,-117.185876,Apple Valley
A73,39.145725,-121.591355,Marysville
A70,38.440467,-122.714431,Santa Rosa
A1,35.098865,-120.612393,Oceano
A100,38.440467,-122.714431,Santa Rosa
A94,39.017396,-122.057748,Arbuckle
A73,39.230151,-121.136075,Rough and Ready
A13,37.957702,-121.29078,Stockton
A76,34.500831,-117.185876,Apple Valley
A17,32.811161,-115.380264,Holtville
A34,36.471865,-6.196595,San Fernando
A37,34.020011,-117.949508,La Puente
A57,40.563763,-122.238892,Palo Cedro
A100,36.977173,-121.899402,Aptos
A55,34.579434,-118.116461,Palmdale
A98,37.957702,-121.29078,Stockton
A22,37.957702,-121.29078,Stockton
A21,38.440467,-122.714431,Santa Rosa
A85,37.77493,-122.419416,San Francisco
A67,37.957702,-121.29078,Stockton
A65,38.440467,-122.714431,Santa Rosa
A94,32.811161,-115.380264,Holtville
A45,38.161861,-121.611621,Isleton
A19,39.409608,-123.355566,Willits
A42,36.746842,-119.772587,Fresno
A42,38.440467,-122.714431,Santa Rosa
A14,38.161861,-121.611621,Isleton
A100,39.230151,-121.136075,Rough and Ready
A57,33.663357,-116.310009,La Quinta
A53,38.161861,-121.611621,Isleton
A2,34.435829,-119.827639,Goleta
A80,39.409608,-123.355566,Willits
A86,33.683947,-117.794694,Irvine
A82,34.579434,-118.116461,Palmdale
A65,39.409608,-123.355566,Willits
A28,35.098865,-120.612393,Oceano
A63,34.579434,-118.116461,Palmdale
A90,37.957702,-121.29078,Stockton
A66,39.017396,-122.057748,Arbuckle
A63,34.019454,-118.491191,Santa Monica
A92,38.440467,-122.714431,Santa Rosa
A81,39.145725,-121.591355,Marysville
A41,38.161861,-121.611621,Isleton
A64,40.761243,-123.994778,Kneeland
A6,34.106676,-117.806726,San Dimas
A74,39.017396,-122.057748,Arbuckle
A85,38.716687,-121.364422,Antelope
A50,38.440467,-122.714431,Santa Rosa
A28,37.005782,-121.568275,Gilroy
A45,38.440467,-122.714431,Santa Rosa
A43,38.440467,-122.714431,Santa Rosa
A39,36.852455,-121.401602,Hollister
A89,34.953034,-120.435719,Santa Maria
A14,34.500831,-117.185876,Apple Valley
A79,36.471865,-6.196595,San Fernando
A13,33.683947,-117.794694,Irvine
A59,34.579434,-118.116461,Palmdale
A99,33.846404,-118.046731,La Palma
A10,37.957702,-121.29078,Stockton
A96,37.484938,-119.966284,Mariposa
A91,37.957702,-121.29078,Stockton
A82,34.019454,-118.491191,Santa Monica
A48,38.752124,-121.288006,Roseville
A19,38.40765,-122.947713,Occidental
A45,38.440467,-122.714431,Santa Rosa
A85,37.962146,-122.345526,San Pablo
A22,37.77493,-122.419416,San Francisco
A95,38.440467,-122.714431,Santa Rosa
A54,38.440467,-122.714431,Santa Rosa
A91,34.354166,-119.059271,Santa Paula
A24,37.005782,-121.568275,Gilroy
A34,34.500831,-117.185876,Apple Valley
A87,37.957702,-121.29078,Stockton
A27,36.977173,-121.899402,Aptos
A37,37.957702,-121.29078,Stockton
A43,39.017396,-122.057748,Arbuckle
A16,37.639097,-120.996878,Modesto
A18,34.500831,-117.185876,Apple Valley
A71,38.716687,-121.364422,Antelope
A91,34.500831,-117.185876,Apple Valley
A1,37.005782,-121.568275,Gilroy
A46,39.230151,-121.136075,Rough and Ready
A38,36.977173,-121.899402,Aptos
A85,37.77493,-122.419416,San Francisco
A36,34.019454,-118.491191,Santa Monica
A91,38.161861,-121.611621,Isleton
A44,32.811161,-115.380264,Holtville
A37,34.354166,-119.059271,Santa Paula
A73,37.77493,-122.419416,San Francisco
A61,36.471865,-6.196595,San Fernando
A86,34.019454,-118.491191,Santa Monica
A18,39.409608,-123.355566,Willits
A18,37.941325,-122.484704,San Quentin
A34,36.471865,-6.196595,San Fernando
A52,33.683947,-117.794694,Irvine
A100,39.145725,-121.591355,Marysville
A12,37.77493,-122.419416,San Francisco
A58,39.145725,-121.591355,Marysville
A57,36.977173,-121.899402,Aptos
A11,39.409608,-123.355566,Willits
A35,37.962146,-122.345526,San Pablo
A95,37.957702,-121.29078,Stockton
A40,38.130197,-121.272447,Lodi
A62,37.962146,-122.345526,San Pablo
A40,41.526509,-124.038407,Klamath
A32,34.579434,-118.116461,Palmdale
A49,38.161861,-121.611621,Isleton
A55,37.639097,-120.996878,Modesto
A15,38.799703,-121.720574,Knights Landing
A56,38.805462,-123.017223,Cloverdale
A63,33.683947,-117.794694,Irvine
A34,36.471865,-6.196595,San Fernando
A92,36.977173,-121.899402,Aptos
A8,34.953034,-120.435719,Santa Maria
A66,37.639097,-120.996878,Modesto
A84,38.440467,-122.714431,Santa Rosa
A74,37.005782,-121.568275,Gilroy
A15,38.440467,-122.714431,Santa Rosa
A49,38.019366,-122.134132,Martinez
A78,32.715329,-117.157255,San Diego
A50,36.977173,-121.899402,Aptos
A45,40.58654,-122.391675,Redding
A47,37.639097,-120.996878,Modesto
A79,37.941325,-122.484704,San Quentin
A36,38.440467,-122.714431,Santa Rosa
A31,38.440467,-122.714431,Santa Rosa
A89,39.017396,-122.057748,Arbuckle
A28,32.715329,-117.157255,San Diego
A77,32.715329,-117.157255,San Diego
A25,37.941325,-122.484704,San Quentin
A5,38.130197,-121.272447,Lodi
A97,35.098865,-120.612393,Oceano
A6,34.435829,-119.827639,Goleta
A26,38.019366,-122.134132,Martinez
A72,38.440467,-122.714431,Santa Rosa
A24,35.098865,-120.612393,Oceano
A63,33.846404,-118.046731,La Palma
A5,38.297538,-122.286865,Napa
A53,38.019366,-122.134132,Martinez
A47,37.005782,-121.568275,Gilroy
A94,33.683947,-117.794694,Irvine
A75,38.36408,-122.524149,Glen Ellen
A66,37.968812,-121.668008,Knightsen
A1,36.977173,-121.899402,Aptos
A70,39.017396,-122.057748,Arbuckle
A58,38.440467,-122.714431,Santa Rosa
A7,38.019366,-122.134132,Martinez
A39,39.409608,-123.355566,Willits
A23,32.715329,-117.157255,San Diego
A88,34.500831,-117.185876,Apple Valley
A100,36.746842,-119.772587,Fresno
A3,38.799703,-121.720574,Knights Landing
A32,38.297538,-122.286865,Napa
A49,38.440467,-122.714431,Santa Rosa
A50,35.373292,-119.018712,Bakersfield
A6,37.941325,-122.484704,San Quentin
A14,34.354166,-119.059271,Santa Paula
A70,35.098865,-120.612393,Oceano
A33,37.941325,-122.484704,San Quentin
A27,38.40765,-122.947713,Occidental
A24,36.977173,-121.899402,Aptos
A23,39.230151,-121.136075,Rough and Ready
A44,39.409608,-123.355566,Willits
A92,39.409608,-123.355566,Willits
A35,39.017396,-122.057748,Arbuckle
A24,33.846404,-118.046731,La Palma
A26,36.471865,-6.196595,San Fernando
A61,40.563763,-122.238892,Palo Cedro
A97,34.106676,-117.806726,San Dimas
A74,35.098865,-120.612393,Oceano
A73,37.77493,-122.419416,San Francisco
A71,33.683947,-117.794694,Irvine
A33,34.354166,-119.059271,Santa Paula
A53,38.440467,-122.714431,Santa Rosa
A42,34.500831,-117.185876,Apple Valley
A42,39.409608,-123.355566,Willits
A44,38.716687,-121.364422,Antelope
A62,38.440467,-122.714431,Santa Rosa
A86,38.130197,-121.272447,Lodi
A95,37.957702,-121.29078,Stockton
A60,34.020011,-117.949508,La Puente
A1,38.440467,-122.714431,Santa Rosa
A11,36.471865,-6.196595,San Fernando
A73,36.746842,-119.772587,Fresno
A44,32.61768,-116.187424,Jacumba
A34,40.58654,-122.391675,Redding
A65,35.373292,-119.018712,Bakersfield
A33,40.761243,-123.994778,Kneeland
A2,37.941325,-122.484704,San Quentin
A63,38.716687,-121.364422,Antelope
A26,38.161861,-121.611621,Isleton
A75,32.811161,-115.380264,Holtville
A99,33.846404,-118.046731,La Palma
A36,34.579434,-118.116461,Palmdale
A100,39.145725,-121.591355,Marysville
A31,38.440467,-122.714431,Santa Rosa
A75,36.471865,-6.196595,San Fernando
A84,40.563763,-122.238892,Palo Cedro
A24,32.715329,-117.157255,San Diego
A94,37.957702,-121.29078,Stockton
A62,39.409608,-123.355566,Willits
A86,38.130197,-121.272447,Lodi
A48,38.36408,-122.524149,Glen Ellen
A65,38.440467,-122.714431,Santa Rosa
A48,36.471865,-6.196595,San Fernando
A34,40.58654,-122.391675,Redding
A61,38.440467,-122.714431,Santa Rosa
A36,38.716687,-121.364422,Antelope
A56,32.61768,-116.187424,Jacumba
A56,37.441883,-122.143019,Palo Alto
A72,38.019366,-122.134132,Martinez
A35,38.716687,-121.364422,Antelope
A35,38.716687,-121.364422,Antelope
A3,38.161861,-121.611621,Isleton
A48,32.61768,-116.187424,Jacumba
A26,38.019366,-122.134132,Martinez
A13,41.526509,-124.038407,Klamath
A6,38.440467,-122.714431,Santa Rosa
A67,36.471865,-6.196595,San Fernando
A70,38.716687,-121.364422,Antelope
A51,38.716687,-121.364422,Antelope
A83,34.106676,-117.806726,San Dimas
A17,38.716687,-121.364422,Antelope
A89,38.440467,-122.714431,Santa Rosa
A83,32.61768,-116.187424,Jacumba
A14,40.761243,-123.994778,Kneeland
A26,38.440467,-122.714431,Santa Rosa
A43,36.977173,-121.899402,Aptos
A31,38.440467,-122.714431,Santa Rosa
A4,37.962146,-122.345526,San Pablo
